GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE,Facility Id,Latitude,Longitude,_source_sheet,owner
1010707.0,,2023.0,"Grade 6 Oil, LLC",1100 Mohawk Ave Suite 260,Bakersfield,CA,93309,,GRADE 6 OIL LLC,1453 3rd Street Suite 335,Santa Monica,CA,90401,100.0,211120.0,1010707,35.5217431,-118.9062794,Onshore Oil & Gas Prod.,other
1010714.0,110071160709.0,2023.0,"EOG Resources, Inc- Milton Hub",14703 Highway 90,Karnes City,TX,78118,KARNES COUNTY,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211130.0,1010714,28.881926,-97.937495,Direct Point Emitters,EOG RESOURCES INC
1010718.0,,2023.0,Antero Resources - 160 - Appalachian Basin (Utica),1615 Wynkoop Street,Denver,CO,80202,,ANTERO RESOURCES CORP,1615 Wynkoop Street,Denver,CO,80202,100.0,211120.0,1010718,39.7541032,-105.0002242,Onshore Oil & Gas Prod.,other
1010721.0,,2023.0,Appalachian Basin (Eastern Overthrust Area),10000 Energy Dr,Spring,TX,77389,,SOUTHWESTERN ENERGY CO INC,10000 Energy Drive,Spring,TX,77389-4954,100.0,211130.0,1010721,29.93876,-95.3509,Onshore Oil & Gas Prod.,other
1010732.0,110071162216.0,2023.0,CHISHOLM PLANT,,La Grange,TX,78945,FAYETTE COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130.0,1010732,30.001888,-96.888858,Direct Point Emitters,ENERGY TRANSFER LP
1010735.0,110071159879.0,2023.0,LAS TIENDAS PLANT,28.05836N; -98.76189 W,Freer,TX,78357,DUVAL COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1010735,27.960496,-98.594081,Direct Point Emitters,ENERGY TRANSFER LP
1010738.0,,2023.0,"Cat Canyon Resources, LLC 750 Santa Maria Basin",6085 Cat Canyon Road,Santa Maria,CA,93454,,CAT CANYON RESOURCES LLC,6085 Cat Canyon Road,Santa Maria,CA,93454,100.0,211120.0,1010738,34.761294,-120.293853,Onshore Oil & Gas Prod.,other
1010746.0,110071159392.0,2023.0,"EOG Resources, Inc- T.R. Marshall Hub",648 County Rd 294 North,Cheapside,TX,78259,BEXAR COUNTY,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211130.0,1010746,29.624939,-98.429389,Direct Point Emitters,EOG RESOURCES INC
1010748.0,110046249500.0,2023.0,Moundsville Fractionation Plant,,Moundsville,WV,26041,MARSHALL COUNTY,CANADIAN PENSION PLAN INVESTMENT BOARD,"510 Madison Avenue, 15Th Floor",New York,NY,10022,35.0,211130.0,1010748,39.910834,-80.798034,Direct Point Emitters,THE WILLIAMS COS INC
1010750.0,110034702132.0,2023.0,Cliffside Crude Helium Enrichment Unit,13301 Brick Road,Amarillo,TX,79124,POTTER COUNTY,US GOVERNMENT,,,,,,325120.0,1010750,35.353722,-101.993222,Direct Point Emitters,other
1010768.0,110071159867.0,2023.0,Ramsey Gas Plant,231 County Rd 452,Orla,TX,79770,REEVES COUNTY,WESTERN MIDSTREAM PARTNERS LP,9950 Woodloch Forest Drive,The Woodlands,TX,77380,100.0,211130.0,1010768,31.877504,-103.937602,Direct Point Emitters,other
1010771.0,110055521957.0,2023.0,Hopedale Fractionation Facility,46700 Giacobbi Road,Jewett,OH,43986,HARRISON COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130.0,1010771,40.332369,-80.936484,Direct Point Emitters,MPLX LP
1010772.0,110056339797.0,2023.0,Seneca Gas Processing Plant,26645 Zep Road East,Summerfield,OH,43788,NOBLE COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130.0,1010772,39.802274,-81.346571,Direct Point Emitters,MPLX LP
1010777.0,110071160286.0,2023.0,Buffalo Creek Processing Plant,11348 E 1170 Rd,Sayre,OK,73662,BECKHAM COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130.0,1010777,35.320621,-99.784754,Direct Point Emitters,MPLX LP
1010780.0,110055522019.0,2023.0,Driver/Johnson Gas Plant,"31.7371, 101.7987",MIDKIFF,TX,79755,UPTON COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,73.0,211130.0,1010780,31.502598,-101.911987,Direct Point Emitters,TARGA RESOURCES CORP
1010782.0,110055522028.0,2023.0,Bucking Horse Plant,477 Cold Springs Road,Douglas,WY,82633,CONVERSE COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211120.0,1010782,42.74173,-105.46739,Direct Point Emitters,ENERGY TRANSFER LP
1010837.0,,2023.0,Matador Production Company - Gulf Coast,"5400 LBJ FREEWAY, STE 1500",DALLAS,TX,75240,,MATADOR RESOURCES CO,"5400 Lbj Freeway, Suite 1500",Dallas,TX,75240,100.0,211120.0,1010837,32.925467,-96.81659,Onshore Oil & Gas Prod.,other
1010839.0,,2023.0,Amplify Energy Operating 260 East Texas Basin,"500 Dallas Street, Suite 1600",Houston,TX,77002,,MEMORIAL RESOURCE DEVELOPMENT LLC,"500 Dallas St, Suite 1600",Houston,TX,77002,100.0,211130.0,1010839,29.7555,-95.3616,Onshore Oil & Gas Prod.,other
1010881.0,110070930979.0,2023.0,HEREFORD RANCH PROCESSING PLANT,67509 WELD COUNTY ROAD 71,GROVER,CO,80729,WELD COUNTY,SUMMIT MIDSTREAM PARTNERS LP,"910 Louisiana St, Suite 4200",Houston,TX,77002,100.0,211130.0,1010881,40.96273,-104.39081,Direct Point Emitters,other
1010917.0,110071160292.0,2023.0,OHL NGLP Mont Belvieu NGL Fractionation and Storage Complex,11350 Fitzgerald Rd.,Baytown,TX,77523,CHAMBERS COUNTY,ONEOK INC,100 West Fifth Street,Tulsa,OK,74103,100.0,211130.0,1010917,29.861102,-94.892662,Direct Point Emitters,other
1010932.0,,2023.0,E&B Natural Resources,1600 Norris Road,Bakersfield,CA,93308,,E&B NATURAL RESOURCES MANAGEMENT CORP,1608 Norris Road,Bakersfield,CA,93308,100.0,211120.0,1010932,35.4202,-119.05266,Onshore Oil & Gas Prod.,other
1010943.0,,2023.0,Repsol Texas Onshore Properties - Eagle Ford,"6300 Bridge Point Parkway, Suite 100",Austin,TX,78730,,REPSOL OIL & GAS USA LLC,2455 Technology Forest Blvd,The Woodlands,TX,77381,100.0,211130.0,1010943,29.744878,-95.560969,Onshore Oil & Gas Prod.,other
1010945.0,,2023.0,"EXCO Resources, Inc. - Gulf Coast Basin #220",12377 Merit Drive,Dallas,TX,75251,,EXCO RESOURCES INC,"12377 Merit Drive, Suite 1700",Dallas,TX,75251,100.0,211120.0,1010945,32.91593,-96.77249,Onshore Oil & Gas Prod.,other
1010955.0,,2023.0,City of Deming,1275 E. Pine St,Deming,NM,88030,,CITY OF DEMING NEW MEXICO,1275 E. Pine St.,Deming,NM,88030,100.0,221210.0,1010955,32.268790484065,-107.74437960606,LDC - Direct Emissions,other
1010999.0,110071232171.0,2023.0,Mills Ranch Compressor Station,,Wheeler,TX,79096,WHEELER COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130.0,1010999,35.4006,-100.1297,Direct Point Emitters,ENERGY TRANSFER LP
1011000.0,110071162193.0,2023.0,Wheeler Gas Plant,,Wheeler,TX,79096,WHEELER COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1011000,35.4117,-100.1297,Direct Point Emitters,ENERGY TRANSFER LP
1011006.0,110057067506.0,2023.0,"NGPL Station 184, Sayre OK",12128 N. 1890 Rd,Sayre,OK,73662,BECKHAM COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210.0,1011006,35.30766,-99.641432,Direct Point Emitters,KINDER MORGAN INC
1011011.0,110055579217.0,2023.0,Jackson County Gas Plant,,Ganado,TX,77962,JACKSON COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1011011,29.10769,-96.5409,Direct Point Emitters,ENERGY TRANSFER LP
1011012.0,110071160200.0,2023.0,Kenedy Gas Plant,,Kenedy,TX,78119,KARNES COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1011012,28.7516,-98.0138,Direct Point Emitters,ENERGY TRANSFER LP
1011017.0,110071160201.0,2023.0,Hiland Partners Bakken Gathering Plant,34538 County Road 130,Sidney,MT,59270,RICHLAND COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,211130.0,1011017,47.790853,-104.264714,Direct Point Emitters,KINDER MORGAN INC
1011018.0,110057067588.0,2023.0,Mont Belvieu Fractionators,,Mont Belvieu,TX,77580,CHAMBERS COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1011018,29.85,-94.91,Direct Point Emitters,ENERGY TRANSFER LP
1011064.0,110057067739.0,2023.0,Red Hills Gas Processing Plant,1934 W NM Highway 128,Jal,NM,88252,LEA COUNTY,LUCID ENERGY GROUP II LLC,3100 Mckinnon Suite 800,Dallas,TX,75201,100.0,211130.0,1011064,32.210433,-103.521409,Direct Point Emitters,other
1011091.0,,2023.0,Foundation Energy Management 360 Anadarko Basin,"16000 Dallas Parkway, Suite 875",Dallas,TX,75248,,FOUNDATION ENERGY MANAGEMENT LLC,"5057 Keller Springs Rd, Suite 650",Addison,TX,75001,100.0,211130.0,1011091,32.9737114,-96.7815237,Onshore Oil & Gas Prod.,other
1011099.0,,2023.0,"Cross Timbers Energy, LLC - Permian Basin 430",400 West 7th Street,Fort Worth,TX,76102,,CROSS TIMBERS ENERGY LLC,400 West 7Th Street,Fort Worth,TX,76102,100.0,211120.0,1011099,32.7517340002469,-97.3325514606816,Onshore Oil & Gas Prod.,other
1011100.0,,2023.0,"Cross Timbers Energy, LLC - San Juan Basin 580",400 West 7th Street,Fort Worth,TX,76102,,MORNINGSTAR PARTNERS LP,400 W 7th Street,Fort Worth,TX,76102,50.0,211130.0,1011100,32.75139,-97.33245,Onshore Oil & Gas Prod.,EXXON MOBIL CORP
1011115.0,110010642073.0,2023.0,"West Texas Gas Utility, LLC",303 Veterans Airpark Ln. Ste 5000,Midland,TX,79705,MIDLAND COUNTY,WEST TEXAS GAS INC,211 N. Colorado,Midland,TX,79701,100.0,221210.0,1011115,31.99906,-102.07688,LDC - Direct Emissions,other
1011129.0,110071159592.0,2023.0,Silver Oak Gas Plant,8402 County Road 107,Tuleta,TX,78162,BEE COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100.0,211130.0,1011129,28.555548,-97.856385,Direct Point Emitters,TARGA RESOURCES CORP
1011160.0,110058239393.0,2023.0,Oak Grove Plant,5258 Fork Ridge Road,Moundsville,WV,26041,MARSHALL COUNTY,CANADIAN PENSION PLAN INVESTMENT BOARD,"510 Madison Avenue, 15Th Floor",New York,NY,10022,35.0,211130.0,1011160,39.86863,-80.69331,Direct Point Emitters,THE WILLIAMS COS INC
1011185.0,,2023.0,Lime Rock Resources V-A Williston Basin 395,1111 Bagby St Suite 4600,Houston,TX,77002,,LIME ROCK RESOURCES A LP,1111 Bagby St Suite 4600,Houston,TX,77002,100.0,211120.0,1011185,29.61619,-98.48208,Onshore Oil & Gas Prod.,other
1011191.0,,2023.0,CRI 350 SOK Folded Belt,20 N Broadway,Oklahoma City,OK,73102,,CONTINENTAL RESOURCES INC,20 North Broadway,Oklahoma City,OK,73102,100.0,211120.0,1011191,35.46735,-97.5145,Onshore Oil & Gas Prod.,other
1011194.0,,2023.0,"Compass Production Partners, LP - Arkla Basin #230","5555 East 71st Street, Suite 8200",Tulsa,OK,74136,,COMPASS PRODUCTION PARTNERS LP,"204 N Robinson, Suite 1300",Oklahoma City,OK,73102,100.0,211130.0,1011194,35.4711808,-97.516602,Onshore Oil & Gas Prod.,other
1011210.0,110071160053.0,2023.0,"EOG Resources, Inc. Shiner Hub",4180 FM 443,Gonzales,TX,78629,GONZALES COUNTY,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211130.0,1011210,29.369897,-97.270304,Direct Point Emitters,EOG RESOURCES INC
1011226.0,,2023.0,Crimson Resource Management Corp.,11200 River Run Blvd.,Bakersfield,CA,93311,,CRIMSON RESOURCE MANAGEMENT CORP,410 17Th Street Suite 1010,Denver,CO,80202,100.0,211120.0,1011226,35.36334,-119.05781,Gathering & Boosting,other
1011250.0,,2023.0,Formentera Operations LLC,303 Colorado Street,Austin,CO,78701,,FORMENTERA OPERATIONS LLC,"300 Colorado Street, STE 1900",Austin,TX,78701,100.0,211120.0,1011250,39.61373,-105.017834,Onshore Oil & Gas Prod.,other
1011270.0,110070059245.0,2023.0,Harrison Hub Fractionation Plant,37905 Crimm Rd,Scio,OH,43988,HARRISON COUNTY,CANADIAN PENSION PLAN INVESTMENT BOARD,"510 Madison Avenue, 15Th Floor",New York,NY,10022,35.0,211130.0,1011270,40.40469,-81.10465,Direct Point Emitters,THE WILLIAMS COS INC
1011274.0,,2023.0,Kensington Cryogenic Processing Plant,11543 SR 644,Kensington,OH,44427,,CANADIAN PENSION PLAN INVESTMENT BOARD,"510 Madison Avenue, 15Th Floor",New York,NY,10022,35.0,211130.0,1011274,40.73398,-80.92937,Direct Point Emitters,THE WILLIAMS COS INC
1011281.0,110056340035.0,2023.0,North Louisiana Gas Plant,1716 Friendship Road,Frierson,LA,71027,DE SOTO PARISH,BLACK BEAR MIDSTREAM HOLDINGS LLC,1716 Friendship Road,Frierson,LA,71027,100.0,211130.0,1011281,32.234404,-93.681821,Direct Point Emitters,other
1011285.0,110071160055.0,2023.0,Ridge Amine Plant,,Marquez,TX,77870,ROBERTSON COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,213112.0,1011285,31.121917,-96.31281,Direct Point Emitters,ENERGY TRANSFER LP
1011311.0,110071159588.0,2023.0,Bones Springs Plant,8912 FM 2355,Barstow,TX,79719,WARD COUNTY,WESTERN MIDSTREAM PARTNERS LP,"9950 Woodloch Forest Dr., 2800",The Woodlands,TX,77380,100.0,211130.0,1011311,31.455605,-103.393389,Direct Point Emitters,other
1011318.0,110071160557.0,2023.0,Peak Powder River Resources,10 Todd Road,Wright,WY,82732,CAMPBELL COUNTY,PEAK EXPLORATION & PRODUCTION LLC,10 Todd Road,Wright,WY,82732,100.0,211130.0,1011318,43.751883,-105.491335,Onshore Oil & Gas Prod.,other
1011331.0,,2023.0,Cairo Public Utility,1100 Commercial Ave,Cairo,IL,62914,,CITY OF CAIRO ILLINOIS,1100 Commercial Ave.,Cairo,IL,62914,100.0,221210.0,1011331,37.00249,-89.16794,LDC - Direct Emissions,other
1011356.0,,2023.0,ZIA II GAS PLANT,,Lea County,NM,88240,Lea,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1011356,32.643022,-103.8088667,Direct Point Emitters,PHILLIPS 66
1011365.0,110071159830.0,2023.0,Rebel Gas Plant,,Garden City,TX,79739,GLASSCOCK COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130.0,1011365,31.887547,-101.7019975,Direct Point Emitters,ENERGY TRANSFER LP
1011393.0,,2023.0,Ascent Resources - Utica (160),PO Box 13678,Oklahoma City,OK,73113,,ASCENT RESOURCES OPERATING LLC,3501 Nw 63Rd Street,Oklahoma City,OK,73116,100.0,211120.0,1011393,35.565478,-97.518049,Onshore Oil & Gas Prod.,other
1011405.0,,2023.0,NW Natural - Washington,250 SW Taylor Street,Portland,OR,97204,,NORTHWEST NATURAL HOLDING CO,250 SW Taylor Street,Portland,OR,97204,100.0,221210.0,1011405,45.370186,-122.588485,LDC - Direct Emissions,other
1011450.0,,2023.0,Jonah Energy LLC_AAPG 535_Green River Basin,"707 17th Street, Suite 2700",Denver,CO,80202,,JONAH ENERGY PARENT LLC,"370 17th Street, Suite 2900",Denver,CO,80202,100.0,211130.0,1011450,41.15647,-104.76581,Onshore Oil & Gas Prod.,other
1011452.0,110071160870.0,2023.0,Rose Valley Gas Plant,,Alva,OK,73717,WOODS COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1011452,36.66771,-98.75314,Direct Point Emitters,ENERGY TRANSFER LP
1011454.0,,2023.0,Ascent Resources - Utica (160a),PO Box 13678,Oklahoma City,OK,73113,,ASCENT RESOURCES OPERATING LLC,3501 Nw 63Rd Street,Oklahoma City,OK,73116,100.0,211120.0,1011454,35.565478,-97.518049,Onshore Oil & Gas Prod.,other
1011497.0,110046599926.0,2023.0,Natrium Extraction and Fractionation Facility,14786 Energy Road,Proctor,WV,26055,MARSHALL COUNTY,BLUE RACER MIDSTREAM LLC,"5949 Sherry Lane, Suite 1700",Dallas,TX,75225,100.0,211130.0,1011497,39.759694,-80.861722,Direct Point Emitters,other
1011498.0,110063697049.0,2023.0,Hibernia Resources IV Basin 430,"One Petroleum Center, LLC, 3300 N. A. St. Building 4, Ste 230",Midland,TX,79705,MIDLAND COUNTY,Revenir Energy Inc,15 Smith Rd,Midland,TX,79705,99.97,211120.0,1011498,31.99692,-102.077654,Onshore Oil & Gas Prod.,other
1011510.0,110071160074.0,2023.0,High Plains/Hopson Gas Plant,,Midland,TX,79706,MIDLAND COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100.0,211130.0,1011510,31.853619,-101.790614,Direct Point Emitters,TARGA RESOURCES CORP
1011524.0,110064399574.0,2023.0,Little Missouri Gas Plant,1939 125th Avenue Northwest,Watford City,ND,58854,MCKENZIE COUNTY,HESS CORP,1185 Avenue of the Americas,New York,NY,10036,50.0,211130.0,1011524,47.6961,-103.262,Direct Point Emitters,TARGA RESOURCES CORP
1011530.0,110057004682.0,2023.0,Hawkville North East Central Delivery Point,2289 Hwy 16 South,Tilden,TX,78072,MCMULLEN COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,25.0,211130.0,1011530,28.353343,-98.559177,Gathering & Boosting,KINDER MORGAN INC
1011531.0,,2023.0,WildFire Energy Operating LLC,"920 Memorial City Way, Suite 1400",Houston,TX,77024,,WILDFIRE ENERGY LLC,"920 Memorial City Way, Suite 1400",Houston,TX,77024,100.0,211120.0,1011531,39.62094,-104.89435,Onshore Oil & Gas Prod.,other
1011534.0,,2023.0,BBOG Gulf Coast Basin #220,"18615 Tuscany Stone, STE 300",San Antonio,TX,78258,,BLACKBRUSH O & G LLC,"18615 Tuscany Stone, Ste 300",San Antonio,TX,78258,100.0,211120.0,1011534,29.61182,-98.49029,Onshore Oil & Gas Prod.,other
1011538.0,110063744872.0,2023.0,Redtail Gas Plant,56719 CR 127,New Raymer,CO,80742,WELD COUNTY,"Fundare Resources Operating CO, LLC",5251 DTC Parkway Unit 950,Greenwood Village,CO,80111,100.0,211130.0,1011538,40.826119,-103.864261,Direct Point Emitters,other
1011558.0,110071161542.0,2023.0,Pembrook Gas Plant,1500 CR 135,MIDKIFF,TX,79755,UPTON COUNTY,PIONEER NATURAL RESOURCES CO,5205 N. O'Connor Blvd. Ste. 200,Irving,TX,75039,27.0,211130.0,1011558,31.632682,-101.843305,Direct Point Emitters,TARGA RESOURCES CORP
1011596.0,,2023.0,"Wapiti Operating, LLC 575 Uinta Basin",10569 Pariette Rd.,Myton,UT,84052,,WAPITI OPERATING LLC,1251 Lumpkin Rd,Houston,TX,77043,100.0,211130.0,1011596,29.75608,-95.36433,Onshore Oil & Gas Prod.,other
1011635.0,110071161295.0,2023.0,DEBEQUE GAS PROCESSING FACILITY,,De Beque,CO,81630,MESA COUNTY,SUMMIT MIDSTREAM PARTNERS LP,"910 Louisiana St, Suite 4200",Houston,TX,77002,100.0,211130.0,1011635,39.3269,-108.2431,Direct Point Emitters,other
1011652.0,,2023.0,"Urban 220 Gulf Coast Basin (LA, TX)","1000 E 14th Street, Suite 300",Plano,TX,75074,,URBAN OIL & GAS GROUP LLC,"1000 E. 14Th Street, 3Rd Floor",Plano,TX,75074,100.0,211130.0,1011652,33.0184,-96.70028,Onshore Oil & Gas Prod.,other
1011654.0,,2023.0,Urban 535 Green River Basin,"1000 E 14th Street, Suite 300",Plano,TX,75074,,URBAN OIL & GAS GROUP LLC,"1000 E. 14Th Street, 3Rd Floor",Plano,TX,75074,100.0,211130.0,1011654,33.0243206,-96.6745042,Onshore Oil & Gas Prod.,other
1011659.0,,2023.0,Endeavor Energy Resources LP 430 Permian Basin,"100 Marienfield St., Ste. 200",Midland,TX,79701,,ENDEAVOR ENERGY RESOURCES LP,"100 N Marienfeld Street, Suite 200",Midland,TX,79701,100.0,211120.0,1011659,31.99742,-102.0793,Onshore Oil & Gas Prod.,other
1011662.0,110063745121.0,2023.0,Slant Operating LLC,"901 Indiana Ave, Suite 500",Wichita Falls,TX,76301,ALLEGHENY COUNTY,STANOLIND PRODUCTION LLC,310 W. Wall St. Ste 1000,Midland,TX,79701,0.0,211120.0,1011662,40.442188,-80.000854,Onshore Oil & Gas Prod.,other
1011666.0,,2023.0,Lindsay Field Office,401 N. Industrial,Lindsay,OK,73052,,GULFPORT ENERGY OPERATING CORP,3001 Quail Springs Parkway,Oklahoma City,OK,73134,100.0,211130.0,1011666,34.84095,-97.61587,Onshore Oil & Gas Prod.,other
1011670.0,110071159455.0,2023.0,Silver Plant,,Sterling City,TX,76951,STERLING COUNTY,COGENT MIDSTREAM WESTEX LLC,"2305 Cedar Springs Road, Suite 100",Dallas,TX,75201,100.0,211130.0,1011670,32.011814,-101.022991,Direct Point Emitters,other
1011673.0,,2023.0,Holmes Western Oil Corporation,4300 Midway Road,Taft,CA,93268,,HOLMES WESTERN OIL CORP,4300 Midway Road,Taft,CA,93268,100.0,211120.0,1011673,35.18063,-119.4592,Onshore Oil & Gas Prod.,other
1011674.0,,2023.0,Sage Natural Resources 415 Strawn Basin,"6100 S Yale Ave, Suite 900",Tulsa,OK,74136,,SAGE NATURAL RESOURCES LLC,"6120 S. Yale Ave, Suite 900",Tulsa,OK,74136,100.0,211120.0,1011674,39.57929,-104.867,Onshore Oil & Gas Prod.,other
1011684.0,,2023.0,Sage Natural Resources 420 Fort Worth Syncline,"6100 S Yale Ave, Suite 900",Tulsa,OK,74136,,SAGE NATURAL RESOURCES LLC,"6120 S. Yale Ave, Suite 900",Tulsa,OK,74136,100.0,211130.0,1011684,39.57929,-104.867,Onshore Oil & Gas Prod.,other
1011688.0,,2023.0,Equinor USA Onshore Properties - APB Basin 160A,"2107 CityWest Blvd, Suite 100",Houston,TX,77042,,EQUINOR US HOLDINGS INC,600 Washington Blvd,Stamford,CT,06901,100.0,211130.0,1011688,39.6624549,-80.8696312,Onshore Oil & Gas Prod.,other
1011690.0,110071159861.0,2023.0,Permian Resources Corporation,300 N Marienfeld St. Suite 10000,Midland,TX,79701,DENVER COUNTY,CENTENNIAL RESOURCE DEVELOPMENT INC,1401 17Th Street,Denver,CO,80202,100.0,211120.0,1011690,39.751341,-104.996991,Onshore Oil & Gas Prod.,other
1011702.0,110064007541.0,2023.0,"Eureka Midstream, LLC",27710 State Route 7,Marietta,OH,45750,WASHINGTON COUNTY,HUDSON ENERGY NY LLC,"55 E. 59Th Street, 11Th Floor",New York,NY,10022,40.0,211130.0,1011702,39.36788,-81.3933,Gathering & Boosting,other
1011705.0,110069533071.0,2023.0,Plaquemine NGL Fractionation Plant,60995 Derrick Road,Plaquemine,LA,70764,IBERVILLE PARISH,ENLINK MIDSTREAM LLC,"1722 Routh Street, Suite 1300",Dallas,TX,75201,100.0,211130.0,1011705,30.235504,-91.238382,Direct Point Emitters,other
1011706.0,110071159896.0,2023.0,Gulfport Energy Appalachian Basin 160-A Eastern Overthrust Region,67185 Executive Drive,St. Clairsville,OH,43950,BELMONT COUNTY,GULFPORT ENERGY OPERATING CORP,3001 Quail Springs Parkway,Oklahoma City,OK,73134,100.0,211130.0,1011706,40.069229,-80.980665,Onshore Oil & Gas Prod.,other
1011722.0,110056339699.0,2023.0,MidMar East Gas Plant,2989 State Hwy 349,Tarzan,TX,79783,MARTIN COUNTY,ENLINK MIDSTREAM LLC,"1722 Routh Street, Suite 1300",Dallas,TX,75201,100.0,211130.0,1011722,32.179202,-102.193377,Direct Point Emitters,other
1011745.0,110071161682.0,2023.0,"EOG Resources, Inc. Smiley Hub",,Gonzales,TX,78159,GONZALES COUNTY,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211130.0,1011745,29.166548,-97.63449,Direct Point Emitters,EOG RESOURCES INC
1011763.0,,2023.0,"EagleRidge Operating, LLC. Strawn Basin",3500 Maple Ave. Suite 1400,Dallas,TX,75219,,EAGLERIDGE OPERATING LLC,"3500 Oak Lawn Avenue, Suite 500",Dallas,TX,75219,100.0,211130.0,1011763,32.81216,-96.80534,Onshore Oil & Gas Prod.,other
1011765.0,,2023.0,"EagleRidge Operating, LLC. Fort Worth Syncline Basin",3500 Maple Ave. Suite 1400,Dallas,TX,75219,,EAGLERIDGE OPERATING LLC,"3500 Oak Lawn Avenue, Suite 500",Dallas,TX,75219,100.0,211130.0,1011765,32.81216,-96.80534,Onshore Oil & Gas Prod.,other
1011782.0,110071160040.0,2023.0,"Hilcorp Alaska, LLC 890 Arctic Slope Basin",,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100.0,211120.0,1011782,70.45833,-149.44166,Onshore Oil & Gas Prod.,other
1011801.0,,2023.0,Fountain Inn Natural Gas System,100 S. Weston St,Fountain Inn,SC,29644,,CITY OF FOUNTAIN INN SOUTH CAROLINA,200 North Main Street,Fountain Inn,SC,29644,100.0,221210.0,1011801,34.6937436398831,-82.1985702509251,LDC - Direct Emissions,other
1011804.0,,2023.0,CalNRG- Lynch Canyon Field,63223 Dead Mans Gulch Rd.,San Ardo,CA,93450,,EAGLE PETROLEUM LLC,5201 California Ave. Suite 220,Bakersfield,CA,93309,100.0,211120.0,1011804,35.97882,-120.87856,Onshore Oil & Gas Prod.,other
1011811.0,110071159693.0,2023.0,Kaplan Gas Plant,,Abbeville,LA,70510,VERMILION PARISH,HARVEST MIDSTREAM CO,537 Quintana Road,Regufio,TX,78377,100.0,211130.0,1011811,29.8808,-92.2805,Direct Point Emitters,other
1011833.0,110070082148.0,2023.0,Grady Gas Plant,2333 County Road 1560,Lindsay,OK,73052,GRADY COUNTY,INTENSITY MIDSTREAM LLC,"Nw 63Rd Street, Suite 200",Oklahoma City,OK,73116,100.0,211130.0,1011833,34.782985,-97.683194,Direct Point Emitters,other
1011847.0,,2023.0,GulfTex Gulf Coast Basin #220,"17806 IH-10 West, Suite 405",San Antonio,TX,78257,,GULFTEX ENERGY III LP,17806 Ih 10 W. Suite 405,San Antonio,TX,78257,100.0,211120.0,1011847,29.609774,-98.603699,Onshore Oil & Gas Prod.,other
